day,u_casemix,u_incident,u_incident_shift,u_arr_morning,u_arr_evening,u_arr_night,u_bedhrs_morning,u_bedhrs_evening,u_bedhrs_night,u_abs_doctor_morning,u_abs_doctor_evening,u_abs_doctor_night,u_abs_nurse_morning,u_abs_nurse_evening,u_abs_nurse_night,u_abs_tech_morning,u_abs_tech_evening,u_abs_tech_night
1256,0.820109,0.566923,0.493194,0.458333,0.256733,0.351652,0.385829,0.594275,0.557501,0.530376,0.894375,0.522687,0.668226,0.300868,0.811378,0.090078,0.628906,0.878319
1257,0.514635,0.463195,0.434076,0.254346,0.871413,0.966982,0.796314,0.538343,0.912476,0.788109,0.000495,0.454936,0.567673,0.262649,0.074287,0.712473,0.102522,0.724647
1258,0.357543,0.538867,0.481404,0.458647,0.536519,0.214344,0.354291,0.558192,0.628852,0.647113,0.699733,0.098268,0.216244,0.607979,0.470531,0.921351,0.438623,0.342397
1259,0.523665,0.847764,0.725717,0.565802,0.56202,0.104594,0.457045,0.651975,0.288464,0.978881,0.917314,0.719239,0.319527,0.199812,0.729817,0.863419,0.644721,0.137868
1260,0.540216,0.988788,0.442103,0.915225,0.100025,0.395214,0.229875,0.527201,0.12349,0.519442,0.617826,0.142148,0.80056,0.875641,0.446605,0.914399,0.344743,0.048106
1261,0.978055,0.073377,0.502199,0.058903,0.142312,0.483247,0.438468,0.651935,0.742219,0.734024,0.656663,0.745555,0.131261,0.761243,0.104885,0.420989,0.210344,0.859429
1262,0.684579,0.612591,0.071881,0.031526,0.957741,0.733393,0.386923,0.53973,0.18751,0.839827,0.797033,0.147512,0.58316,0.658672,0.753527,0.667275,0.959956,0.231202
1263,0.273667,0.021478,0.761307,0.028058,0.761576,0.86623,0.230321,0.684573,0.130829,0.097344,0.687067,0.146303,0.90333,0.977577,0.273674,0.419396,0.482085,0.576903
1264,0.417048,0.521288,0.964507,0.115566,0.735471,0.553342,0.465293,0.633264,0.352209,0.471797,0.075522,0.912267,0.27357,0.141769,0.810803,0.230129,0.883946,0.54649
1265,0.111885,0.401812,0.701183,0.744109,0.345958,0.753006,0.454237,0.35256,0.148757,0.27823,0.671273,0.382588,0.443674,0.711445,0.284961,0.872893,0.443069,0.175508
1266,0.354941,0.0086,0.870652,0.305663,0.719021,0.650697,0.643738,0.758362,0.882657,0.704727,0.799848,0.922616,0.349105,0.19838,0.245656,0.962401,0.659722,0.810131
1267,0.807372,0.93374,0.32133,0.41415,0.33845,0.555093,0.498497,0.227177,0.012357,0.227321,0.913775,0.508285,0.859463,0.510894,0.953139,0.224305,0.911221,0.904654
1268,0.404269,0.391619,0.91185,0.997607,0.156933,0.295917,0.236176,0.187208,0.06262,0.918217,0.116877,0.533835,0.150977,0.833864,0.825839,0.734792,0.894339,0.408181
1269,0.809618,0.508757,0.088058,0.174314,0.481256,0.208284,0.400792,0.784785,0.339761,0.693703,0.358206,0.515743,0.366375,0.263754,0.457848,0.534379,0.54511,0.728485
1270,0.314907,0.763874,0.988855,0.212577,0.987077,0.082228,0.211397,0.859895,0.501148,0.947504,0.611845,0.115369,0.618254,0.6397,0.007194,0.322585,0.313569,0.438284
1271,0.623007,0.590051,0.898842,0.660387,0.478202,0.943904,0.713942,0.458032,0.926041,0.089399,0.987795,0.875409,0.57745,0.830407,0.023582,0.351888,0.459879,0.530854
1272,0.073523,0.861783,0.996707,0.778461,0.220867,0.963593,0.911491,0.370881,0.839335,0.149544,0.894016,0.13235,0.35582,0.326127,0.50581,0.293559,0.997572,0.389606
1273,0.133609,0.064422,0.356156,0.334761,0.016193,0.647949,0.882636,0.96567,0.28923,0.554237,0.552913,0.823918,0.527359,0.807549,0.149483,0.535808,0.082379,0.67408
1274,0.408804,0.028457,0.03611,0.854538,0.993981,0.040156,0.744018,0.032994,0.646098,0.514887,0.343733,0.167323,0.961315,0.660578,0.891257,0.441095,0.578124,0.12796
1275,0.916767,0.184112,0.776573,0.906672,0.182637,0.774793,0.498318,0.589824,0.801065,0.485018,0.910014,0.511378,0.525376,0.500966,0.494478,0.956539,0.236462,0.553657
1276,0.711988,0.62764,0.132767,0.601146,0.501568,0.151767,0.545565,0.557191,0.8579,0.320802,0.470536,0.137837,0.673499,0.85371,0.302226,0.43933,0.803084,0.220074
1277,0.220358,0.619714,0.748472,0.315473,0.140149,0.977076,0.926406,0.512325,0.650179,0.384026,0.755525,0.439857,0.143136,0.695874,0.516994,0.807616,0.901299,0.116782
1278,0.297527,0.182859,0.376551,0.144066,0.431245,0.038788,0.985496,0.405197,0.816986,0.84993,0.46058,0.420545,0.556368,0.187398,0.814227,0.337555,0.868348,0.260097
1279,0.044853,0.055315,0.148787,0.586653,0.862868,0.734617,0.540788,0.92948,0.045439,0.943073,0.601974,0.737869,0.901099,0.294014,0.744161,0.127304,0.62854,0.430676
1280,0.641401,0.536998,0.31585,0.128855,0.273861,0.826039,0.558521,0.713728,0.591795,0.861377,0.226157,0.132601,0.781418,0.555493,0.809651,0.882728,0.168941,0.267625
1281,0.947233,0.902608,0.097229,0.880058,0.539852,0.014679,0.506719,0.999021,0.419264,0.309051,0.720978,0.366018,0.613761,0.603013,0.765373,0.588782,0.165107,0.375964
1282,0.642256,0.18492,0.495697,0.755771,0.032688,0.071898,0.155338,0.600821,0.259942,0.997899,0.431144,0.804815,0.976384,0.327435,0.779604,0.284772,0.554036,0.017051
1283,0.755455,0.428183,0.279524,0.694763,0.550178,0.207666,0.779077,0.130116,0.073059,0.637603,0.837857,0.226584,0.485769,0.983034,0.02064,0.579483,0.214535,0.236003
1284,0.37977,0.835941,0.25553,0.333238,0.687522,0.890254,0.277657,0.720382,0.564801,0.407733,0.023206,0.035074,0.379327,0.098995,0.811851,0.85569,0.408263,0.48929
1285,0.780062,0.815713,0.004053,0.590608,0.296977,0.487228,0.343156,0.60684,0.303848,0.552103,0.629201,0.798647,0.663106,0.782324,0.322549,0.033578,0.296899,0.256976
1286,0.489663,0.617291,0.76167,0.922701,0.981887,0.718967,0.534308,0.917889,0.853239,0.058642,0.808062,0.379347,0.929997,0.806288,0.863241,0.569834,0.82585,0.676877
1287,0.71026,0.746974,0.793093,0.817569,0.40065,0.420207,0.353278,0.602592,0.351393,0.967527,0.149433,0.858542,0.107257,0.512956,0.296202,0.743275,0.362118,0.516247
1288,0.258679,0.432244,0.552182,0.812053,0.260795,0.351036,0.250505,0.369307,0.083351,0.146604,0.829075,0.746463,0.344814,0.580406,0.246174,0.42091,0.49152,0.383493
1289,0.704721,0.749529,0.580324,0.522056,0.382201,0.902229,0.156036,0.086073,0.872023,0.329522,0.200454,0.733029,0.850302,0.317405,0.58163,0.853136,0.475298,0.29611
1290,0.233728,0.129874,0.749324,0.951052,0.679946,0.970994,0.5657,0.649248,0.572002,0.926947,0.398558,0.442051,0.10333,0.292469,0.375636,0.158164,0.472867,0.359368
1291,0.335794,0.115096,0.968416,0.489695,0.694562,0.848496,0.362591,0.98859,0.266807,0.410413,0.756501,0.121748,0.010164,0.591578,0.769289,0.149978,0.290452,0.922794
1292,0.284446,0.555562,0.83223,0.969605,0.838078,0.61116,0.783411,0.910308,0.383011,0.026827,0.440878,0.634877,0.660315,0.46864,0.301874,0.46227,0.552359,0.367698
1293,0.437923,0.809254,0.552936,0.948677,0.969303,0.530369,0.935204,0.290529,0.142412,0.17896,0.93061,0.516944,0.811633,0.892705,0.702278,0.170129,0.473109,0.899466
1294,0.215468,0.909278,0.944674,0.312137,0.665619,0.3287,0.789048,0.825474,0.584957,0.041578,0.373276,0.326112,0.986942,0.437369,0.307647,0.173822,0.421973,0.700666
1295,0.604133,0.460165,0.662538,0.188512,0.692416,0.421442,0.572683,0.931766,0.11568,0.867815,0.027047,0.174118,0.749271,0.315893,0.766298,0.548495,0.525709,0.158916
1296,0.645623,0.543894,0.361609,0.910929,0.983877,0.203063,0.459395,0.407232,0.717655,0.880881,0.425609,0.324078,0.353283,0.320364,0.316977,0.798337,0.030867,0.777809
1297,0.227739,0.990915,0.707961,0.327135,0.364315,0.375958,0.899285,0.822852,0.236081,0.614464,0.109765,0.633794,0.587813,0.058635,0.930582,0.678938,0.083617,0.219042
1298,0.771719,0.902164,0.696869,0.53694,0.984847,0.424431,0.943124,0.942722,0.94606,0.957816,0.920584,0.738901,0.932478,0.838541,0.160357,0.907862,0.317762,0.564482
1299,0.664104,0.497757,0.960017,0.216196,0.241804,0.704171,0.377481,0.352149,0.472618,0.209068,0.708413,0.834796,0.982671,0.656698,0.045047,0.69299,0.898845,0.308539
1300,0.958236,0.311701,0.519383,0.063954,0.805856,0.727996,0.530022,0.010727,0.190144,0.709789,0.248017,0.871478,0.579067,0.667625,0.094354,0.760323,0.161976,0.662993
1301,0.865608,0.26388,0.460311,0.195696,0.361267,0.257009,0.363577,0.615852,0.418217,0.648203,0.043582,0.507976,0.630192,0.147214,0.613504,0.979521,0.398124,0.155595
1302,0.946658,0.345353,0.01686,0.775148,0.555379,0.963751,0.166691,0.264985,0.109488,0.16402,0.565667,0.398868,0.64909,0.713472,0.209344,0.880366,0.411903,0.290045
1303,0.921905,0.054016,0.543729,0.629295,0.135747,0.20799,0.43628,0.042228,0.87701,0.764192,0.512176,0.594532,0.299057,0.092501,0.907656,0.500288,0.914684,0.570847
1304,0.906116,0.140955,0.273878,0.308885,0.56966,0.902144,0.938883,0.485571,0.622518,0.405368,0.119002,0.172497,0.911053,0.018111,0.637247,0.432775,0.943257,0.723584
1305,0.983727,0.505987,0.780857,0.658075,0.914039,0.194623,0.788558,0.635546,0.607002,0.178935,0.487774,0.898423,0.705767,0.778095,0.890681,0.888945,0.260661,0.466824
1306,0.955397,0.435475,0.905223,0.284384,0.603758,0.129048,0.104666,0.930289,0.921377,0.95951,0.130248,0.598527,0.075277,0.798164,0.562057,0.257887,0.252143,0.799579
1307,0.35655,0.295851,0.888596,0.642229,0.888486,0.829686,0.565294,0.310652,0.698465,0.633698,0.53567,0.247541,0.121261,0.445457,0.764289,0.946195,0.131831,0.692501
1308,0.132475,0.484435,0.089484,0.691488,0.703877,0.460071,0.792948,0.466328,0.972906,0.738151,0.959171,0.408269,0.183675,0.031208,0.710677,0.647129,0.568545,0.315734
1309,0.930227,0.314051,0.621542,0.038673,0.808823,0.44822,0.448188,0.602262,0.476194,0.376315,0.665478,0.094782,0.740414,0.253385,0.404008,0.431166,0.186953,0.35254
1310,0.312739,0.972566,0.662604,0.476168,0.440638,0.507829,0.801104,0.182656,0.417315,0.205623,0.949294,0.876576,0.465372,0.115015,0.897366,0.361472,0.570033,0.203629
1311,0.865478,0.108871,0.262622,0.647892,0.492241,0.441085,0.584294,0.380459,0.450618,0.614785,0.030038,0.327548,0.569794,0.652724,0.572528,0.373642,0.697869,0.741542
1312,0.995556,0.278635,0.518051,0.530567,0.381355,0.791442,0.28865,0.407443,0.767665,0.142843,0.632112,0.9184,0.397303,0.066561,0.766902,0.667534,0.542065,0.463003
1313,0.621194,0.843839,0.595951,0.82427,0.104485,0.616147,0.890718,0.421104,0.530417,0.798796,0.607991,0.632069,0.747143,0.606599,0.95178,0.862297,0.70554,0.816685
1314,0.286491,0.41227,0.265325,0.179719,0.158811,0.299182,0.699525,0.594704,0.683206,0.858047,0.363066,0.29791,0.935979,0.524215,0.524017,0.048319,0.311371,0.64289
1315,0.664025,0.245554,0.422093,0.403671,0.027337,0.238372,0.916242,0.843021,0.719496,0.655222,0.502973,0.861771,0.409555,0.376666,0.217246,0.803828,0.460288,0.355217
1316,0.844945,0.826242,0.8435,0.082803,0.151478,0.335623,0.768809,0.922363,0.799192,0.460465,0.779533,0.366087,0.398529,0.263541,0.107072,0.441144,0.161807,0.560468
1317,0.170253,0.890864,0.197386,0.539892,0.880171,0.871899,0.895281,0.837319,0.046856,0.269425,0.133232,0.149264,0.722321,0.496796,0.726941,0.534567,0.979617,0.182952
1318,0.877064,0.118132,0.998505,0.982618,0.832789,0.034359,0.516494,0.421391,0.168931,0.500523,0.417812,0.195104,0.533651,0.710036,0.987309,0.91566,0.68861,0.9766
1319,0.718747,0.930785,0.641949,0.931052,0.400582,0.879714,0.423531,0.908714,0.523975,0.740245,0.952745,0.345973,0.069595,0.544925,0.018215,0.511584,0.367398,0.70431
1320,0.923195,0.378984,0.998003,0.880164,0.018015,0.507313,0.898456,0.502679,0.867155,0.933044,0.461612,0.931003,0.948556,0.188715,0.696945,0.059694,0.575883,0.849075
1321,0.34584,0.820648,0.550841,0.898292,0.674246,0.501353,0.612384,0.394339,0.208587,0.665867,0.047264,0.123197,0.983729,0.357076,0.270606,0.262324,0.484839,0.714464
1322,0.910365,0.835417,0.769894,0.058041,0.727407,0.240538,0.727372,0.622434,0.610839,0.681845,0.209337,0.914811,0.415475,0.513124,0.763755,0.942696,0.738804,0.047022
1323,0.184172,0.305084,0.83321,0.900534,0.434129,0.269906,0.161963,0.267962,0.636703,0.641378,0.551137,0.974665,0.627225,0.65997,0.351726,0.829564,0.595972,0.534227
1324,0.726162,0.495213,0.299862,0.963239,0.691252,0.15013,0.989553,0.729049,0.711021,0.571158,0.807105,0.203966,0.211198,0.407686,0.428677,0.10343,0.093793,0.37242
1325,0.930929,0.348007,0.911286,0.280579,0.289788,0.093179,0.502711,0.320622,0.095242,0.400476,0.485326,0.468532,0.410602,0.113457,0.021602,0.598459,0.852107,0.546436
1326,0.55225,0.489558,0.114116,0.375271,0.194693,0.768456,0.520783,0.063716,0.592818,0.31361,0.137228,0.782808,0.986721,0.276329,0.50012,0.159988,0.709056,0.327288
1327,0.1506,0.261,0.762686,0.239247,0.986913,0.417987,0.4517,0.525525,0.03541,0.315317,0.488866,0.258986,0.994892,0.665686,0.651776,0.818028,0.691888,0.154855
1328,0.961468,0.29466,0.501893,0.32249,0.943308,0.832467,0.143798,0.473369,0.757127,0.211788,0.874604,0.734248,0.20339,0.928609,0.835172,0.684609,0.796477,0.031544
1329,0.587238,0.061371,0.943753,0.512492,0.320155,0.95485,0.196895,0.191771,0.156593,0.584516,0.60432,0.952459,0.805489,0.878966,0.608488,0.53957,0.246425,0.709243
1330,0.275354,0.11798,0.5249,0.440725,0.631691,0.178041,0.090171,0.544151,0.709235,0.944575,0.501747,0.618822,0.669196,0.471736,0.913107,0.800854,0.147113,0.265551
1331,0.91964,0.803093,0.739598,0.842792,0.373093,0.833473,0.552807,0.593229,0.444377,0.890279,0.670165,0.114387,0.282389,0.608894,0.60709,0.442616,0.764712,0.909344
1332,0.826515,0.446649,0.365188,0.242385,0.154763,0.22732,0.49995,0.53628,0.505736,0.060041,0.439023,0.054282,0.726215,0.178689,0.742312,0.581189,0.111235,0.197582
1333,0.93835,0.271238,0.34423,0.919076,0.601483,0.538934,0.414218,0.415486,0.64734,0.196417,0.318781,0.979177,0.221416,0.345711,0.207237,0.220142,0.814471,0.892352
1334,0.647099,0.080454,0.706229,0.196659,0.922399,0.804201,0.815192,0.525288,0.204445,0.061684,0.883464,0.308401,0.295454,0.227067,0.890589,0.144443,0.924159,0.477347
1335,0.218799,0.54945,0.230419,0.515048,0.700979,0.111649,0.762528,0.078462,0.314883,0.397259,0.118889,0.795465,0.403896,0.05964,0.121546,0.869847,0.925113,0.350742
1336,0.59829,0.688562,0.293117,0.811222,0.707483,0.126515,0.107594,0.403394,0.772887,0.602592,0.809638,0.342803,0.998192,0.360181,0.524457,0.06611,0.133033,0.415781
1337,0.508083,0.2797,0.540561,0.477057,0.95928,0.435303,0.097106,0.027478,0.005649,0.712275,0.961156,0.229435,0.939544,0.510947,0.835645,0.845814,0.779675,0.471357
1338,0.507665,0.366022,0.772018,0.902131,0.733104,0.780331,0.688424,0.40468,0.461089,0.591348,0.232748,0.621276,0.842054,0.900127,0.598901,0.340724,0.14878,0.764505
1339,0.014351,0.596362,0.637598,0.979234,0.827915,0.779584,0.682007,0.987346,0.239223,0.539756,0.083218,0.63389,0.455599,0.774516,0.799036,0.583904,0.846196,0.929712
1340,0.257285,0.643438,0.196502,0.600544,0.893844,0.002617,0.050465,0.493405,0.516921,0.967012,0.187791,0.837341,0.770658,0.813975,0.964683,0.747623,0.719813,0.870625
1341,0.26934,0.14435,0.910495,0.288965,0.247066,0.80298,0.411321,0.798366,0.290623,0.499244,0.335287,0.204473,0.124661,0.43415,0.955453,0.712639,0.21643,0.121292
1342,0.088045,0.458825,0.442269,0.011574,0.972666,0.21673,0.719562,0.079818,0.344149,0.866039,0.480484,0.605805,0.722164,0.873274,0.879869,0.65802,0.710965,0.13303
1343,0.378714,0.524428,0.142073,0.528036,0.081222,0.139599,0.949399,0.168187,0.990109,0.929991,0.59343,0.239033,0.405628,0.847228,0.762769,0.222903,0.040858,0.044386
1344,0.448772,0.405774,0.74189,0.278649,0.697373,0.035262,0.066168,0.95793,0.154435,0.933251,0.7676,0.011156,0.265608,0.028785,0.161741,0.887002,0.933039,0.001418
1345,0.685995,0.724611,0.763617,0.776016,0.432564,0.436797,0.321756,0.303983,0.594563,0.173361,0.103979,0.908759,0.450917,0.371533,0.88875,0.874994,0.745666,0.204478
1346,0.519648,0.619294,0.045306,0.411175,0.036076,0.46278,0.562064,0.805659,0.925029,0.608806,0.679094,0.935432,0.36474,0.221753,0.854049,0.433843,0.791339,0.499656
1347,0.453773,0.536207,0.79683,0.927926,0.65487,0.560188,0.3566,0.237185,0.569622,0.305436,0.331903,0.20433,0.040605,0.662291,0.1618,0.233248,0.054172,0.205218
1348,0.146207,0.561204,0.447228,0.60179,0.370321,0.112812,0.630911,0.416276,0.512469,0.94968,0.515415,0.658099,0.495372,0.227569,0.457911,0.798456,0.57815,0.746622
1349,0.236044,0.904576,0.314803,0.66048,0.164214,0.886804,0.898413,0.276722,0.746261,0.520854,0.460184,0.011241,0.202801,0.764426,0.406178,0.794258,0.05835,0.036571
1350,0.32029,0.247397,0.651672,0.868622,0.084331,0.14266,0.157772,0.934179,0.699846,0.374567,0.925324,0.748266,0.583762,0.73665,0.547709,0.752914,0.605124,0.779075
1351,0.148495,0.828209,0.502076,0.760419,0.812389,0.962319,0.026078,0.619147,0.92583,0.344096,0.232636,0.788951,0.218156,0.062699,0.153423,0.61247,0.967772,0.331437
1352,0.257194,0.455162,0.700739,0.750521,0.465495,0.32351,0.320432,0.495184,0.531161,0.268399,0.938573,0.703349,0.14118,0.72264,0.205477,0.235186,0.669735,0.342383
1353,0.404197,0.330059,0.968055,0.143097,0.266594,0.804073,0.355162,0.84694,0.484341,0.687478,0.156874,0.91136,0.986011,0.67793,0.293808,0.848273,0.548193,0.903698
1354,0.230624,0.744329,0.180757,0.961555,0.581496,0.341121,0.868577,0.441703,0.261512,0.242948,0.612986,0.991269,0.988973,0.594265,0.096537,0.405037,0.887244,0.429316
1355,0.25517,0.85114,0.265701,0.08851,0.771985,0.086758,0.086379,0.558175,0.095147,0.77827,0.82477,0.138222,0.796379,0.007201,0.266552,0.145437,0.295793,0.837112
1356,0.783679,0.596387,0.745618,0.28353,0.250073,0.521842,0.151821,0.091543,0.377804,0.831798,0.129528,0.064321,0.523992,0.604064,0.401544,0.389076,0.433252,0.821259
1357,0.362711,0.928111,0.728754,0.083457,0.240774,0.940009,0.128092,0.522162,0.284032,0.17679,0.937615,0.216623,0.520225,0.15036,0.896671,0.146873,0.272704,0.301849
1358,0.382405,0.248732,0.126404,0.826194,0.232346,0.865567,0.146716,0.847551,0.389347,0.985109,0.526774,0.454506,0.000358,0.462705,0.411776,0.685078,0.429695,0.041311
1359,0.782113,0.065631,0.312702,0.039332,0.906742,0.700109,0.639732,0.437728,0.939637,0.892683,0.516871,0.4063,0.945664,0.484438,0.165676,0.462864,0.392455,0.692894
1360,0.768239,0.580542,0.583791,0.284065,0.198097,0.417745,0.607706,0.537547,0.109805,0.114599,0.205813,0.039185,0.750012,0.455597,0.586581,0.508195,0.048299,0.180579
1361,0.716386,0.458375,0.910239,0.3127,0.927013,0.497465,0.387351,0.961731,0.546858,0.628479,0.352029,0.124592,0.657919,0.928477,0.692617,0.063615,0.291968,0.959734
1362,0.581278,0.070626,0.788205,0.392884,0.728249,0.319034,0.539097,0.468273,0.654618,0.439228,0.579888,0.05857,0.152439,0.164366,0.320392,0.903793,0.832637,0.503884
1363,0.06328,0.838669,0.970456,0.505432,0.745272,0.327288,0.590781,0.827101,0.018112,0.230948,0.728161,0.811517,0.728855,0.20225,0.919479,0.8535,0.436911,0.908465
1364,0.860021,0.874695,0.458135,0.304585,0.685449,0.498782,0.910555,0.305107,0.060196,0.214874,0.175956,0.486545,0.879523,0.582047,0.858105,0.81849,0.646323,0.259946
1365,0.626936,0.48928,0.800708,0.329417,0.764036,0.145581,0.29493,0.8928,0.750328,0.306672,0.591642,0.181702,0.830091,0.969193,0.473458,0.660496,0.706285,0.223182
1366,0.940336,0.319255,0.904544,0.200226,0.347033,0.70049,0.307513,0.525976,0.476281,0.729953,0.46373,0.069104,0.089878,0.753329,0.205621,0.857934,0.55687,0.578
1367,0.181093,0.070032,0.435,0.121949,0.27993,0.552851,0.970594,0.398531,0.257929,0.932763,0.052344,0.557425,0.701134,0.328335,0.444123,0.078687,0.659603,0.685959
1368,0.116959,0.864252,0.927192,0.000298,0.640095,0.424593,0.207696,0.818374,0.032803,0.885447,0.502745,0.102919,0.463606,0.252164,0.270308,0.532816,0.253841,0.1941
1369,0.902128,0.94898,0.379344,0.734786,0.807497,0.849848,0.624753,0.97321,0.316909,0.527781,0.869679,0.380489,0.110143,0.559231,0.908102,0.924397,0.038333,0.149327
1370,0.315323,0.681405,0.447594,0.675032,0.347027,0.433388,0.590281,0.197488,0.894172,0.780812,0.488643,0.050588,0.42242,0.348869,0.280335,0.362997,0.160452,0.372192
1371,0.959778,0.399592,0.264965,0.962038,0.484484,0.789472,0.468207,0.807708,0.29617,0.46766,0.049327,0.574015,0.337861,0.001016,0.348133,0.470339,0.189476,0.07617
1372,0.756273,0.185101,0.079275,0.530893,0.657192,0.645654,0.900388,0.179596,0.475512,0.856251,0.847856,0.519967,0.930257,0.461954,0.902581,0.523186,0.769132,0.592403
1373,0.224961,0.397613,0.573677,0.394987,0.354251,0.719874,0.943238,0.715922,0.714488,0.238498,0.966655,0.021089,0.705751,0.978937,0.849194,0.078502,0.567558,0.374614
1374,0.626587,0.147244,0.816675,0.117819,0.865804,0.063149,0.169472,0.872042,0.704533,0.565031,0.722692,0.877951,0.517115,0.310454,0.3808,0.573267,0.618468,0.892185
1375,0.341346,0.934445,0.847443,0.538047,0.654487,0.273171,0.126963,0.241233,0.18483,0.231404,0.59114,0.917332,0.110498,0.69249,0.352065,0.408415,0.848153,0.397194
1376,0.820385,0.067957,0.880207,0.319444,0.558978,0.341307,0.353636,0.430603,0.772152,0.865792,0.092463,0.938041,0.798217,0.878071,0.402253,0.038977,0.352639,0.220467
1377,0.643275,0.030336,0.088164,0.522213,0.182843,0.047434,0.594779,0.215609,0.819245,0.5137,0.069994,0.462809,0.721481,0.86265,0.60843,0.214034,0.863438,0.708718
1378,0.729375,0.022361,0.831752,0.432585,0.956276,0.325407,0.473118,0.530776,0.6702,0.448347,0.20352,0.847217,0.301154,0.085148,0.812076,0.628222,0.343522,0.681584
